projectDescriptionID,trapVisitID,visitTime,siteName,subSiteName,visitType,fishProcessed,trapFunctioning,counterAtEnd,rpmRevolutionsAtStart,rpmRevolutionsAtEnd,includeCatch,discharge,waterVel,waterTemp,turbidity
2,3423,2007-05-02T10:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,7558,1.4,3.5,Yes,NA,NA,13.5,1.12
2,3424,2007-05-03T15:15:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,2409,0.8,0.8,Yes,NA,NA,11.5,2.4
2,3425,2007-05-05T10:15:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,8050,0.7,3.8,Yes,NA,NA,12.5,0.39
2,3426,2007-05-05T12:15:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,2598,1,0.7,Yes,NA,NA,15.5,2.87
2,3427,2007-05-06T12:30:00Z,Steep Riffle,#Steep Riffle_RST,Unplanned restart,Not applicable,Trap not in service,NA,NA,3.2,No,NA,NA,NA,NA
2,3428,2007-05-07T14:15:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,2536,0.9,1,Yes,NA,NA,19,2.76
2,3429,2007-05-08T12:30:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,1111,0.6,1,Yes,NA,NA,19,2.67
2,3430,2007-05-09T15:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,7013,0.6,3.5,Yes,NA,NA,17,1.45
2,3431,2007-05-11T10:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,3595,0.6,1,Yes,NA,NA,18,0.18
2,3432,2007-05-11T13:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,5833,1,3.1,Yes,NA,NA,16,1.3
2,3433,2007-05-13T10:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,2661,1,1,Yes,NA,NA,17,1.96
2,3434,2007-05-13T11:15:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,7086,1.8,3.3,Yes,NA,NA,14.5,0.72
2,3435,2007-05-15T12:30:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,2657,0.9,0.9,Yes,NA,NA,19.5,1.14
2,3436,2007-05-15T14:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,6237,1.5,3.1,Yes,NA,NA,12.5,0.42
2,3437,2007-05-17T13:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,2275,0.4,0.8,Yes,NA,NA,19,1.82
2,3438,2007-05-17T15:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,1,2.9,Yes,NA,NA,16,1.71
2,3439,2007-05-19T13:30:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,2439,1.2,1.3,Yes,NA,NA,19,1.38
2,3440,2007-05-19T15:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,1.2,3.2,Yes,NA,NA,18,0.59
2,3441,2007-05-20T13:15:00Z,Steep Riffle,#Steep Riffle_RST,End trapping,Processed fish,Trap functioning normally,NA,2.6,NA,Yes,NA,NA,16.5,0.9
2,3442,2007-05-20T15:30:00Z,Sunset Pumps,Sunset East bank,End trapping,Processed fish,Trap functioning normally,1159,0.8,NA,Yes,NA,NA,19.5,0.78
2,3443,2007-05-26T13:30:00Z,Sunset Pumps,Sunset East bank,Start trap & begin trapping,Not applicable,Trap not in service,NA,NA,1.6,Yes,NA,NA,NA,NA
2,3444,2007-05-27T16:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,1023,2.1,2.2,Yes,NA,NA,20,3.19
2,3445,2007-05-29T11:15:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,1663,2.6,2.9,Yes,NA,NA,NA,2.53
2,3446,2007-05-30T13:15:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,1439,2.3,2.2,Yes,NA,NA,NA,3.13
2,3447,2007-05-31T10:30:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,980,1.6,2.3,Yes,NA,NA,NA,2.6
2,3448,2007-06-01T12:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,1617,1.5,1.6,Yes,NA,NA,NA,2.22
2,3449,2007-06-03T13:15:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,3115,1.2,1.2,Yes,NA,NA,22,5.13
2,3450,2007-06-05T12:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,4863,1.9,2,Yes,NA,NA,20,4.13
2,3451,2007-06-06T11:15:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,2638,2.2,2.2,Yes,NA,NA,18,6.04
2,3452,2007-06-08T10:45:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,4875,1.8,1.5,Yes,NA,NA,19,4.5
2,3453,2007-06-09T13:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,2939,2.2,2.3,Yes,NA,NA,20,5.02
2,3454,2007-06-11T11:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,4557,2.4,2.3,Yes,NA,NA,20,4.77
2,3455,2007-06-12T11:30:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,1960,2.1,2.3,Yes,NA,NA,20,2.66
2,3456,2007-06-14T10:45:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,1946,1.6,1.2,Yes,NA,NA,22,2.63
2,3457,2007-06-15T10:45:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,787,2.1,1.8,Yes,NA,NA,23,4.38
2,3458,2007-06-17T10:30:00Z,Sunset Pumps,Sunset East bank,Unplanned restart,Processed fish,Trap functioning normally,793,0,5.8,Yes,NA,NA,NA,7.68
2,3459,2007-06-18T11:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,7699,4.9,4.5,Yes,NA,NA,20.5,8.6
2,3460,2007-06-19T11:30:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,7697,6.4,5.4,Yes,NA,NA,20,6.34
2,3461,2007-06-20T12:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,NA,5.5,5.5,Yes,NA,NA,19,6.55
2,3462,2007-06-21T10:30:00Z,Sunset Pumps,Sunset East bank,End trapping,Processed fish,Trap functioning normally,7120,6,NA,Yes,NA,NA,19,3.58
2,3463,2007-06-25T14:44:00Z,Sunset Pumps,Sunset East bank,Start trap & begin trapping,Not applicable,Trap functioning normally,NA,NA,5.5,Yes,NA,NA,20,NA
2,3464,2007-06-26T10:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,7190,5.7,6,Yes,NA,NA,19,8.28
2,3465,2007-06-27T09:30:00Z,Sunset Pumps,Sunset East bank,End trapping,Processed fish,Trap functioning normally,7683,5.7,6,Yes,NA,NA,18.5,1.03
2,3466,2007-07-10T11:30:00Z,Sunset Pumps,Sunset East bank,Start trap & begin trapping,Not applicable,Trap not in service,NA,NA,1.5,Yes,NA,NA,NA,NA
2,3467,2007-07-11T12:40:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,127,1.5,5.8,Yes,NA,NA,18,3.7
2,3468,2007-07-12T11:30:00Z,Sunset Pumps,Sunset East bank,End trapping,Processed fish,Trap functioning normally,6657,5,NA,Yes,NA,NA,18,0.93
2,3469,2007-07-16T11:00:00Z,Sunset Pumps,Sunset East bank,Start trap & begin trapping,Not applicable,Trap not in service,NA,NA,5,Yes,NA,NA,NA,NA
2,3471,2007-07-17T11:30:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,9377,2.4,2.2,Yes,NA,NA,18.5,4.36
2,3472,2007-07-18T10:30:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,2051,1.7,NA,Yes,NA,NA,NA,NA
2,3473,2007-07-19T12:00:00Z,Sunset Pumps,Sunset East bank,End trapping,Processed fish,Trap functioning normally,4101,1.5,NA,Yes,NA,NA,18,3.19
2,3474,2007-07-23T10:00:00Z,Sunset Pumps,Sunset East bank,Start trap & begin trapping,Not applicable,Trap not in service,NA,NA,4.1,Yes,NA,NA,20.5,NA
2,3475,2007-07-24T10:15:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,5422,4.2,4.1,Yes,NA,NA,21,2.94
2,3476,2007-07-25T09:15:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,5244,4.2,4.4,Yes,NA,NA,20,3.62
2,3477,2007-07-26T11:00:00Z,Sunset Pumps,Sunset East bank,End trapping,Processed fish,Trap functioning normally,5538,4.3,NA,Yes,NA,NA,20,2.34
2,3478,2007-07-30T14:00:00Z,Sunset Pumps,Sunset East bank,Start trap & begin trapping,Not applicable,Trap not in service,NA,NA,3.4,Yes,NA,NA,NA,NA
2,3479,2007-07-31T10:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,1170,1.7,1.3,Yes,NA,NA,19,1.18
2,3480,2007-08-01T10:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,2409,1.9,3.3,Yes,NA,NA,19,3.49
2,3481,2007-08-02T10:30:00Z,Sunset Pumps,Sunset East bank,End trapping,Processed fish,Trap functioning normally,5241,3.5,NA,Yes,NA,NA,19,0.4
2,3482,2007-08-06T12:00:00Z,Sunset Pumps,Sunset East bank,Start trap & begin trapping,Not applicable,Trap not in service,NA,NA,4.4,Yes,NA,NA,18,5.11
2,3483,2007-08-07T10:30:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,1926,3.9,3.9,Yes,NA,NA,18,3.04
2,3484,2007-08-08T11:30:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,3834,4.1,4.3,Yes,NA,NA,18.5,2.64
2,3485,2007-08-09T10:00:00Z,Sunset Pumps,Sunset East bank,End trapping,Processed fish,Trap functioning normally,2984,4.2,NA,Yes,NA,NA,18,1.47
2,3486,2007-08-14T15:30:00Z,Sunset Pumps,Sunset East bank,Start trap & begin trapping,Not applicable,Trap not in service,NA,NA,4.8,Yes,NA,NA,NA,NA
2,3487,2007-08-15T14:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,2035,3.5,3.6,Yes,NA,NA,18,2.64
2,3488,2007-08-16T14:00:00Z,Sunset Pumps,Sunset East bank,End trapping,Processed fish,Trap stopped functioning,5294,3.4,NA,Yes,NA,NA,17.5,0.61
2,3489,2007-08-20T16:00:00Z,Sunset Pumps,Sunset East bank,Start trap & begin trapping,Not applicable,Trap not in service,NA,NA,4.2,Yes,NA,NA,19.5,1.52
2,3490,2007-08-22T11:30:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,8024,3.4,3.5,Yes,NA,NA,19.5,2.26
2,3491,2007-08-23T15:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,5977,4.2,3.8,Yes,NA,NA,21,2.18
2,3493,2007-08-28T12:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,23320,3.6,3.4,Yes,NA,NA,18,3.58
2,3494,2007-08-30T15:15:00Z,Sunset Pumps,Sunset East bank,End trapping,Processed fish,Trap functioning normally,9762,3,NA,Yes,NA,NA,18,NA
2,3495,2007-11-05T10:00:00Z,Steep Riffle,#Steep Riffle_RST,Start trap & begin trapping,Not applicable,Trap not in service,NA,NA,2.9,Yes,NA,NA,12,NA
2,3496,2007-11-07T12:00:00Z,Sunset Pumps,Sunset East bank,Start trap & begin trapping,Not applicable,Trap not in service,NA,NA,2.8,Yes,NA,NA,NA,NA
2,3497,2007-11-07T14:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,3.3,3.3,Yes,NA,NA,12,3.6
2,3498,2007-11-08T11:00:00Z,Sunset Pumps,Sunset East bank,End trapping,Processed fish,Trap functioning normally,153,1.9,NA,Yes,NA,NA,13,3.67
2,3499,2007-11-08T13:55:00Z,Steep Riffle,#Steep Riffle_RST,End trapping,Processed fish,Trap functioning normally,NA,2.7,NA,Yes,NA,NA,13,4.36
2,3500,2007-11-13T11:30:00Z,Sunset Pumps,Sunset East bank,Start trap & begin trapping,Not applicable,Trap not in service,NA,NA,1.5,Yes,NA,NA,12,2.74
2,3501,2007-11-13T12:30:00Z,Steep Riffle,#Steep Riffle_RST,Start trap & begin trapping,Not applicable,Trap not in service,NA,NA,1.8,Yes,NA,NA,12,4.59
2,3502,2007-11-14T10:20:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,NA,1.8,1.5,Yes,NA,NA,13,2.1
2,3503,2007-11-14T12:40:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,2.7,3.3,Yes,NA,NA,12.5,4.27
2,3504,2007-11-16T09:30:00Z,Sunset Pumps,Sunset East bank,End trapping,Processed fish,Trap functioning normally,NA,2.1,NA,Yes,NA,NA,13,3.54
2,3505,2007-11-16T11:30:00Z,Steep Riffle,#Steep Riffle_RST,End trapping,Processed fish,Trap functioning normally,NA,3.1,NA,Yes,NA,NA,12,3.73
2,3506,2007-11-19T11:30:00Z,Sunset Pumps,Sunset East bank,Start trap & begin trapping,Not applicable,Trap not in service,NA,NA,2,Yes,NA,NA,NA,2.1
2,3507,2007-11-19T12:30:00Z,Steep Riffle,#Steep Riffle_RST,Start trap & begin trapping,Not applicable,Trap not in service,NA,NA,3,Yes,NA,NA,NA,2.13
2,3508,2007-11-20T12:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,2352,2,2,Yes,NA,NA,13,1.97
2,3509,2007-11-20T15:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,3.2,3.2,Yes,NA,NA,12,2.44
2,3510,2007-11-21T12:00:00Z,Sunset Pumps,Sunset East bank,End trapping,Processed fish,Trap functioning normally,NA,1.5,NA,Yes,NA,NA,12,1.27
2,3511,2007-11-21T14:00:00Z,Steep Riffle,#Steep Riffle_RST,End trapping,Processed fish,Trap functioning normally,NA,3.7,NA,Yes,NA,NA,12,3.33
2,3512,2007-11-26T11:40:00Z,Steep Riffle,#Steep Riffle_RST,Start trap & begin trapping,Not applicable,Trap not in service,NA,NA,NA,Yes,NA,NA,NA,NA
2,3513,2007-11-26T14:24:00Z,Sunset Pumps,Sunset East bank,Start trap & begin trapping,Not applicable,Trap not in service,NA,NA,NA,Yes,NA,NA,NA,NA
2,3514,2007-11-27T11:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,NA,2.1,1.5,Yes,NA,NA,10.5,1.96
2,3515,2007-11-27T13:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,2.9,2.1,Yes,NA,NA,10.5,2.7
2,3516,2007-11-28T11:20:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,NA,0.9,1.3,Yes,NA,NA,10,1.95
2,3517,2007-11-28T12:50:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,2.7,3,Yes,NA,NA,10.5,2.64
2,3518,2007-11-29T12:15:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,NA,1.4,0.6,Yes,NA,NA,10,3.32
2,3519,2007-11-29T15:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,2.1,2.2,Yes,NA,NA,11,2.57
2,3520,2007-11-30T13:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,1636,1.1,1.3,Yes,NA,NA,10,1.77
2,3521,2007-11-30T14:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,3.3,3.1,Yes,NA,NA,11,3.05
2,3522,2007-12-03T11:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,4,3.7,Yes,NA,NA,10,2.54
2,3523,2007-12-03T13:50:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,NA,1.2,1,Yes,NA,NA,10,1.99
2,3524,2007-12-04T12:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,NA,1,1.3,Yes,NA,NA,11,2.55
2,3525,2007-12-04T15:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,2.7,2.7,Yes,NA,NA,11,2.58
2,3526,2007-12-05T10:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,3.4,3.3,Yes,NA,NA,10,2.83
2,3527,2007-12-06T14:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,2.3,2.8,Yes,NA,NA,10,5.95
2,3528,2007-12-07T12:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,NA,0.8,1.6,Yes,NA,NA,10.5,4
2,3529,2007-12-07T14:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,2.1,3.5,Yes,NA,NA,11,3.19
2,3530,2007-12-08T11:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,1283,2.2,2.1,Yes,NA,NA,10,4.98
2,3531,2007-12-08T13:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,3.3,3.7,Yes,NA,NA,10,2.65
2,3532,2007-12-10T11:30:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,NA,1.7,1,Yes,NA,NA,8.5,3.61
2,3533,2007-12-10T13:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,2.9,3.5,Yes,NA,NA,9,2.57
2,3534,2007-12-11T11:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,2.5,2.9,Yes,NA,NA,9,3.11
2,3535,2007-12-11T13:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,4658,0.5,0.4,Yes,NA,NA,8.5,2.81
2,3536,2007-12-12T11:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,3,3.4,Yes,NA,NA,9,NA
2,3537,2007-12-12T11:45:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,863,1.4,1.1,Yes,NA,NA,8,3.09
2,3538,2007-12-13T12:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,2.9,2.4,Yes,NA,NA,9,3.33
2,3539,2007-12-14T13:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,NA,0.4,0.4,Yes,NA,NA,8,4.45
2,3540,2007-12-14T15:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,3.1,3.2,Yes,NA,NA,9,4.03
2,3541,2007-12-15T11:15:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,"Trap functioning, but not normally",NA,0.2,0.1,Yes,NA,NA,8,7.08
2,3542,2007-12-15T13:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,3.1,3.2,Yes,NA,NA,9,3.47
2,3543,2007-12-17T10:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,2.7,3.3,Yes,NA,NA,9,5.27
2,3544,2007-12-17T11:15:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,797,0.1,0.1,Yes,NA,NA,8,4.6
2,3545,2007-12-18T12:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,3.7,2.1,Yes,NA,NA,9,5.01
2,3546,2007-12-18T13:30:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,255,0,0.3,Yes,NA,NA,9,2.74
2,3547,2007-12-19T10:30:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,356,0,0.4,Yes,NA,NA,9,12.96
2,3548,2007-12-19T13:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,3.5,3.6,Yes,NA,NA,9,4.28
2,3549,2007-12-20T12:05:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,2.8,2.9,Yes,NA,NA,9,4.88
2,3550,2007-12-21T13:15:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,NA,0.4,0.4,Yes,NA,NA,8,NA
2,3551,2007-12-21T15:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,2.8,2.9,Yes,NA,NA,8,NA
2,3552,2007-12-22T11:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,477,0.1,0.1,Yes,NA,NA,7,11.33
2,3553,2007-12-22T13:00:00Z,Steep Riffle,#Steep Riffle_RST,End trapping,Processed fish,Trap functioning normally,NA,2.9,3,Yes,NA,NA,8,3.41
2,3554,2007-12-24T13:00:00Z,Steep Riffle,#Steep Riffle_RST,Start trap & begin trapping,Not applicable,Trap not in service,NA,NA,NA,Yes,NA,NA,NA,NA
2,3555,2007-12-26T13:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,2.7,2.1,Yes,NA,NA,8,2.13
2,3556,2007-12-27T10:45:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,2.6,2.7,Yes,NA,NA,NA,2.17
2,3557,2007-12-27T11:00:00Z,Sunset Pumps,Sunset East bank,Unplanned restart,Processed fish,Trap stopped functioning,176,0,0,Yes,NA,NA,6.5,4.72
2,3558,2007-12-28T11:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,3.2,3.1,Yes,NA,NA,7.5,NA
2,3559,2007-12-29T10:45:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,2.9,3.3,Yes,NA,NA,8,1.24
2,3560,2007-12-31T09:45:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,3.2,3,Yes,NA,NA,NA,1.72
2,3561,2008-01-02T11:15:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,3.1,3.2,Yes,NA,NA,NA,0.72
2,3562,2008-01-02T13:30:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,399,0.1,0.1,Yes,NA,NA,8,4.53
2,3563,2008-01-03T10:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,2.4,3,Yes,NA,NA,8,3.3
2,3564,2008-01-04T09:00:00Z,Steep Riffle,#Steep Riffle_RST,End trapping,Processed fish,Trap stopped functioning,NA,NA,NA,Yes,NA,NA,NA,NA
2,3565,2008-01-05T11:00:00Z,Sunset Pumps,Sunset East bank,End trapping,No fish were caught,Trap stopped functioning,NA,NA,NA,Yes,NA,NA,NA,NA
2,3566,2008-01-06T10:45:00Z,Steep Riffle,#Steep Riffle_RST,Start trap & begin trapping,Not applicable,Trap not in service,NA,NA,2.3,Yes,NA,NA,NA,NA
2,3567,2008-01-06T12:45:00Z,Sunset Pumps,Sunset East bank,Start trap & begin trapping,Not applicable,Trap not in service,NA,NA,1.1,Yes,NA,NA,NA,NA
2,3568,2008-01-07T10:45:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,NA,1.6,1.5,Yes,NA,NA,NA,24.06
2,3569,2008-01-07T11:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,3.2,2.1,Yes,NA,NA,8,3
2,3570,2008-01-08T12:30:00Z,Steep Riffle,#Steep Riffle_RST,Unplanned restart,Processed fish,Trap stopped functioning,NA,NA,3,Yes,NA,NA,NA,NA
2,3571,2008-01-08T13:30:00Z,Herringer Riffle,Herringer_west,Start trap & begin trapping,Not applicable,Trap not in service,NA,NA,4.8,Yes,NA,NA,NA,NA
2,3572,2008-01-09T09:30:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,2.4,2.3,Yes,NA,NA,8,2.72
2,3573,2008-01-09T10:10:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,NA,4.8,4.7,Yes,NA,NA,7.5,5.58
2,3574,2008-01-09T13:45:00Z,Sunset Pumps,Sunset East bank,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,1.1,Yes,NA,NA,NA,15.26
2,3575,2008-01-10T10:30:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,Trap functioning normally,NA,1.4,1.2,Yes,NA,NA,NA,5.23
2,3576,2008-01-10T11:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,2.9,3,Yes,NA,NA,8,3.04
2,3577,2008-01-10T13:20:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,NA,4.2,4.4,Yes,NA,NA,NA,3.22
2,3578,2008-01-11T10:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,2.9,3.1,Yes,NA,NA,8,3.91
2,3579,2008-01-11T13:30:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,NA,4.6,4.7,Yes,NA,NA,8,3.11
2,3580,2008-01-12T11:00:00Z,Sunset Pumps,Sunset East bank,Continue trapping,Processed fish,"Trap functioning, but not normally",NA,0,0.1,Yes,NA,NA,8.5,7.66
2,3581,2008-01-12T12:45:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,NA,4.6,4.5,Yes,NA,NA,9,2.82
2,3582,2008-01-12T14:45:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,NA,3.8,Yes,NA,NA,9,4.28
2,3583,2008-01-13T10:00:00Z,Steep Riffle,#Steep Riffle_RST,Continue trapping,Processed fish,Trap functioning normally,NA,3.2,3.4,Yes,NA,NA,7.5,2.48
2,3584,2008-01-13T12:45:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,NA,4.3,4.2,Yes,NA,NA,8,3.42
